日期,標的代號,標的名稱,權重(%),持有數,單位,ETF
20260612,2330,台積電,9.75,11960000,股,00981A
20260612,2383,台光電,7.64,4486000,股,00981A
20260612,2454,聯發科,6.86,4649000,股,00981A
20260612,2327,國巨*,6.39,21168000,股,00981A
20260612,2345,智邦,5.22,6334000,股,00981A
20260612,6223,旺矽,5.21,2279000,股,00981A
20260612,2308,台達電,5.14,6572000,股,00981A
20260612,3017,奇鋐,4.40,5191000,股,00981A
20260612,6669,緯穎,4.26,2492000,股,00981A
20260612,3037,欣興,3.97,12466000,股,00981A
20260612,3665,貿聯-KY,3.94,4833848,股,00981A
20260612,2368,金像電,3.87,8315000,股,00981A
20260612,3711,日月光投控,3.74,17948000,股,00981A
20260612,2303,聯電,3.57,75890000,股,00981A
20260612,8046,南電,3.13,10828000,股,00981A
20260612,3653,健策,2.95,2267000,股,00981A
20260612,5274,信驊,2.75,422000,股,00981A
20260612,6274,台燿,2.40,4763000,股,00981A
20260612,6515,穎崴,1.50,442000,股,00981A
20260612,6510,精測,1.18,930000,股,00981A
20260612,8210,勤誠,1.18,2267000,股,00981A
20260612,6805,富世達,1.17,1811000,股,00981A
20260612,3533,嘉澤,0.67,852000,股,00981A
20260612,2317,鴻海,0.67,7307000,股,00981A
20260612,2404,漢唐,0.55,1200000,股,00981A
20260612,6187,萬潤,0.51,1334000,股,00981A
20260612,6147,頎邦,0.46,5775000,股,00981A
20260612,8996,高力,0.42,1034000,股,00981A
20260612,5439,高技,0.41,3528000,股,00981A
20260612,3443,創意,0.40,258000,股,00981A
20260612,8150,南茂,0.40,11635000,股,00981A
20260612,4966,譜瑞-KY,0.39,1642000,股,00981A
20260612,2449,京元電子,0.36,3645000,股,00981A
20260612,6278,台表科,0.32,4334000,股,00981A
20260612,4958,臻鼎-KY,0.28,1428000,股,00981A
20260612,1590,亞德客-KY,0.24,530000,股,00981A
20260612,8358,金居,0.20,980000,股,00981A
20260612,6191,精成科,0.13,3988000,股,00981A
20260612,3376,新日興,0.12,1741000,股,00981A
20260612,6271,同欣電,0.09,1066000,股,00981A
20260612,2002,中鋼,0.03,5163000,股,00981A
20260612,2313,華通,0.03,329000,股,00981A
20260612,1319,東陽,0.01,278000,股,00981A
20260612,1815,富喬,0.00,107000,股,00981A
20260612,2439,美律,0.00,18000,股,00981A
20260612,2382,廣達,0.00,1000,股,00981A
20260612,3661,世芯-KY,0.00,1000,股,00981A
20260612,3264,欣銓,0.00,1000,股,00981A
20260612,2481,強茂,0.00,5000,股,00981A
20260612,3008,大立光,0.00,1000,股,00981A
20260612,5347,世界,0.00,1000,股,00981A
20260612,C_NTD,CASH,,7763487171,元,00981A
20260612,M_NTD,MARGIN,,500128241,元,00981A
20260612,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,,-4182412968,元,00981A
20260611,2330,台積電,18.10,14200000,股,00403A
20260611,2303,聯電,4.82,68000000,股,00403A
20260611,2327,國巨*,4.72,9900000,股,00403A
20260611,3037,欣興,4.34,8960000,股,00403A
20260611,3017,奇鋐,4.30,3250000,股,00403A
20260611,2383,台光電,3.90,1350000,股,00403A
20260611,3711,日月光投控,3.73,12101000,股,00403A
20260611,2368,金像電,3.58,4700000,股,00403A
20260611,2344,華邦電,3.19,36000000,股,00403A
20260611,6223,旺矽,3.00,870000,股,00403A
20260611,2308,台達電,2.97,2430000,股,00403A
20260611,2345,智邦,2.71,2100000,股,00403A
20260611,2454,聯發科,2.71,1170000,股,00403A
20260611,6669,緯穎,2.19,790000,股,00403A
20260611,3653,健策,1.70,830000,股,00403A
20260611,4958,臻鼎-KY,1.68,5600000,股,00403A
20260611,3533,嘉澤,1.51,1240000,股,00403A
20260611,3665,貿聯-KY,1.33,1090000,股,00403A
20260611,2337,旺宏,1.30,16350000,股,00403A
20260611,6274,台燿,1.27,1520000,股,00403A
20260611,7769,鴻勁,1.12,279000,股,00403A
20260611,2360,致茂,1.04,840000,股,00403A
20260611,3443,創意,1.00,430000,股,00403A
20260611,5347,世界,0.91,9911000,股,00403A
20260611,6442,光聖,0.86,830000,股,00403A
20260611,8996,高力,0.86,1334000,股,00403A
20260611,3081,聯亞,0.85,690000,股,00403A
20260611,6515,穎崴,0.82,165000,股,00403A
20260611,6147,頎邦,0.71,5600000,股,00403A
20260611,6488,環球晶,0.67,1497000,股,00403A
20260611,3529,力旺,0.67,390000,股,00403A
20260611,6805,富世達,0.57,570000,股,00403A
20260611,8210,勤誠,0.55,680000,股,00403A
20260611,8358,金居,0.52,1710000,股,00403A
20260611,8046,南電,0.49,1080000,股,00403A
20260611,3189,景碩,0.48,1380000,股,00403A
20260611,2317,鴻海,0.47,3200000,股,00403A
20260611,5274,信驊,0.45,45000,股,00403A
20260611,8299,群聯,0.44,350000,股,00403A
20260611,3583,辛耘,0.40,900000,股,00403A
20260611,1303,南亞,0.38,7000000,股,00403A
20260611,4966,譜瑞-KY,0.34,900000,股,00403A
20260611,4979,華星光,0.27,1000000,股,00403A
20260611,3105,穩懋,0.26,957000,股,00403A
20260611,6196,帆宣,0.25,870000,股,00403A
20260611,2049,上銀,0.18,1010000,股,00403A
20260611,1560,中砂,0.12,340000,股,00403A
20260611,2455,全新,0.08,450000,股,00403A
20260611,2481,強茂,0.00,1000,股,00403A
20260611,3044,健鼎,0.00,1000,股,00403A
20260611,C_NTD,CASH,,5859418494,元,00403A
20260611,M_NTD,MARGIN,,0,元,00403A
20260611,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,,-1955569139,元,00403A
20260612,2330,台積電,57.95,522327548,股,0050
20260612,2454,聯發科,6.32,31455385,股,0050
20260612,2308,台達電,4.42,41512184,股,0050
20260612,2317,鴻海,3.26,260896760,股,0050
20260612,3711,日月光投控,1.99,70396276,股,0050
20260612,2303,聯電,1.59,248722338,股,0050
20260612,2383,台光電,1.42,6136124,股,0050
20260612,2327,國巨*,1.36,33127003,股,0050
20260612,3037,欣興,1.24,28539487,股,0050
20260612,2891,中信金,1.23,378723768,股,0050
20260612,2345,智邦,1.19,10623038,股,0050
20260612,2881,富邦金,1.04,178068897,股,0050
20260612,2382,廣達,1.01,56510606,股,0050
20260612,2882,國泰金,0.96,199811333,股,0050
20260612,2360,致茂,0.87,7905337,股,0050
20260612,3017,奇鋐,0.80,6943781,股,0050
20260612,2887,台新新光金,0.71,490863839,股,0050
20260612,2885,元大金,0.71,232733341,股,0050
20260612,2412,中華電,0.57,81436857,股,0050
20260612,2357,華碩,0.55,14572973,股,0050
20260612,2344,華邦電,0.55,66588281,股,0050
20260612,1303,南亞,0.54,105148027,股,0050
20260612,2884,玉山金,0.54,327532284,股,0050
20260612,2886,兆豐金,0.53,252049085,股,0050
20260612,6669,緯穎,0.51,2207040,股,0050
20260612,3231,緯創,0.49,65281320,股,0050
20260612,2368,金像電,0.47,7345517,股,0050
20260612,2883,凱基金,0.44,337149832,股,0050
20260612,2890,永豐金,0.44,270666697,股,0050
20260612,2408,南亞科,0.43,23964812,股,0050
20260612,2301,光寶科,0.43,41449315,股,0050
20260612,7769,鴻勁,0.42,1217570,股,0050
20260612,3008,大立光,0.40,2046930,股,0050
20260612,2059,川湖,0.40,1208520,股,0050
20260612,1216,統一,0.39,105079524,股,0050
20260612,2880,華南金,0.34,198532483,股,0050
20260612,2892,第一金,0.34,231566464,股,0050
20260612,3661,世芯-KY,0.33,1692770,股,0050
20260612,3653,健策,0.32,1797491,股,0050
20260612,2449,京元電子,0.31,23209694,股,0050
20260612,5880,合庫金,0.26,223314273,股,0050
20260612,2603,長榮,0.25,23185919,股,0050
20260612,2395,研華,0.22,9796843,股,0050
20260612,2002,中鋼,0.22,238531600,股,0050
20260612,4904,遠傳,0.20,37852913,股,0050
20260612,1301,台塑,0.19,89533308,股,0050
20260612,3045,台灣大,0.17,30162437,股,0050
20260612,202607TX,臺股期貨,0.15,350,口,0050
20260612,2207,和泰車,0.13,5971293,股,0050
20260612,202606TX,臺股期貨,0.11,268,口,0050
20260612,6919,康霈*,0.09,20514519,股,0050
20260612,6505,台塑化,0.06,25407746,股,0050
20260612,202606NYF,台灣50ETF股票期貨,0.06,1238,口,0050
20260612,202607NYF,台灣50ETF股票期貨,0.02,500,口,0050
20260612,2454,聯發科,8.82,14505017,股,0056
20260612,2303,聯電,7.97,410401558,股,0056
20260612,3711,日月光投控,5.40,62934835,股,0056
20260612,2891,中信金,4.38,445790383,股,0056
20260612,2382,廣達,4.04,74695463,股,0056
20260612,2357,華碩,3.91,34280964,股,0056
20260612,2885,元大金,3.46,372569409,股,0056
20260612,2603,長榮,3.01,90795121,股,0056
20260612,2301,光寶科,2.95,93421960,股,0056
20260612,2890,永豐金,2.72,547809943,股,0056
20260612,3231,緯創,2.70,118956164,股,0056
20260612,2880,華南金,2.67,510857939,股,0056
20260612,2317,鴻海,2.39,63017893,股,0056
20260612,3045,台灣大,2.39,137460239,股,0056
20260612,2886,兆豐金,2.31,366588952,股,0056
20260612,2379,瑞昱,2.23,24819061,股,0056
20260612,2449,京元電子,2.17,52940366,股,0056
20260612,2883,凱基金,2.17,542720168,股,0056
20260612,1216,統一,2.13,191169600,股,0056
20260612,3034,聯詠,1.98,27935380,股,0056
20260612,202606TX,臺股期貨,1.93,1500,口,0056
20260612,3036,文曄,1.88,56578510,股,0056
20260612,6239,力成,1.78,35283603,股,0056
20260612,3044,健鼎,1.76,24286451,股,0056
20260612,2887,台新新光金,1.73,393555903,股,0056
20260612,2884,玉山金,1.66,332400589,股,0056
20260612,4938,和碩,1.60,117930397,股,0056
20260612,2356,英業達,1.54,159492705,股,0056
20260612,2376,技嘉,1.54,30924563,股,0056
20260612,2618,長榮航,1.39,246845947,股,0056
20260612,5876,上海商銀,1.30,209581495,股,0056
20260612,3702,大聯大,1.13,74252531,股,0056
20260612,2324,仁寶,1.06,199917481,股,0056
20260612,2347,聯強,1.03,79447910,股,0056
20260612,6285,啟碁,0.88,22439170,股,0056
20260612,2474,可成,0.77,25692699,股,0056
20260612,2377,微星,0.74,37452683,股,0056
20260612,1102,亞泥,0.74,144298554,股,0056
20260612,2105,正新,0.74,149317801,股,0056
20260612,2353,宏碁,0.69,129585275,股,0056
20260612,2385,群光,0.68,33083622,股,0056
20260612,2027,大成鋼,0.65,102666062,股,0056
20260612,3023,信邦,0.50,11002685,股,0056
20260612,3005,神基,0.44,28681661,股,0056
20260612,9904,寶成,0.41,106581885,股,0056
20260612,1319,東陽,0.37,25766327,股,0056
20260612,1477,聚陽,0.35,10625864,股,0056
20260612,2645,長榮航太,0.33,13677238,股,0056
20260612,2006,東和鋼鐵,0.32,31924479,股,0056
20260612,6176,瑞儀,0.26,19525292,股,0056
20260611,2382,廣達,10.61,168841000,股,00878
20260611,2891,中信金,10.16,885744000,股,00878
20260611,2882,國泰金,6.42,375900486,股,00878
20260611,2357,華碩,4.94,37065000,股,00878
20260611,2603,長榮,4.27,111074000,股,00878
20260611,2303,聯電,3.93,184975000,股,00878
20260611,2454,聯發科,3.47,4995000,股,00878
20260611,202606TX,台股期貨,3.39,2306,口,00878
20260611,2379,瑞昱,2.87,25748000,股,00878
20260611,2881,富邦金,2.86,134352945,股,00878
20260611,2887,台新新光金,2.78,569427000,股,00878
20260611,4904,遠傳,2.67,144292000,股,00878
20260611,3045,台灣大,2.62,129747000,股,00878
20260611,4958,臻鼎-KY,2.56,28522000,股,00878
20260611,5347,世界先進,2.56,93188442,股,00878
20260611,2886,兆豐金,2.53,343589964,股,00878
20260611,3034,聯詠,2.52,30366000,股,00878
20260611,1216,統一,2.46,191517000,股,00878
20260611,2412,中華電,2.41,97767000,股,00878
20260611,3711,日月光投控,2.39,25907000,股,00878
20260611,2885,元大金,2.37,226896516,股,00878
20260611,2301,光寶科,2.21,62491000,股,00878
20260611,3231,緯創,2.06,79488000,股,00878
20260611,2880,華南金,2.00,329875000,股,00878
20260611,2356,英業達,1.99,178956000,股,00878
20260611,2376,技嘉,1.93,33450000,股,00878
20260611,2912,統一超,1.93,49497000,股,00878
20260611,3293,鈊  象,1.84,14243000,股,00878
20260611,5871,中租-KY,1.78,85399080,股,00878
20260611,5876,上海商銀,1.73,242825590,股,00878
20260611,2618,長榮航,1.73,269366000,股,00878
20260611,C_NTD,CASH,,12291053746,元,00878
20260611,M_NTD,MARGIN,,9554235462,元,00878
20260611,PFUR_NTD,PAYABLES FOR UNITS REDEEMED,,-1980568897,元,00878
