日期,標的代號,標的名稱,權重(%),持有數,單位,ETF
20260707,C_USD,CASH,0.61,1317683,元,009819
20260707,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,0.00,22471200,元,009819
20260707,RDI_USD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,0.00,1007703,元,009819
20260707,GEV US,奇異維諾瓦公司,11.03,34140,股,009805
20260707,ETN US,伊頓公開有限公司,9.80,82522,股,009805
20260707,VRT US,維諦技術控股公司,8.73,95188,股,009805
20260707,PWR US,廣達服務公司,7.38,37469,股,009805
20260707,NEE US,Nextera Energy Inc,5.46,205662,股,009805
20260707,DUK US,杜克能源公司,4.21,109379,股,009805
20260707,BE UN,Bloom Energy Corp,4.18,51633,股,009805
20260707,SO US,南方公司,3.46,118626,股,009805
20260707,HUBB US,安柏,2.93,20423,股,009805
20260707,NVT US,nVent Electric PLC,2.86,62133,股,009805
20260707,D US,道明尼能源公司,2.59,123386,股,009805
20260707,AEP US,美國電力公司,2.36,57147,股,009805
20260707,EXC US,Exelon Corp,2.05,143639,股,009805
20260707,FSLR US,第一太陽能,1.75,25612,股,009805
20260707,CEG US,星座能源公司,1.71,23744,股,009805
20260707,XEL US,Xcel 能源,1.59,65657,股,009805
20260707,ED US,聯合愛迪生,1.31,38760,股,009805
20260707,MTZ US,MasTec公司,1.29,11947,股,009805
20260707,PEG US,大眾服務企業集團公司,1.29,52414,股,009805
20260707,EIX US,愛迪生國際,1.23,53967,股,009805
20260707,WEC US,WEC能源集團公司,1.21,34261,股,009805
20260707,FE US,第一能源公司,1.18,81147,股,009805
20260707,ES US,Eversource能源,1.18,52755,股,009805
20260707,ETR US,安特吉公司,1.11,32084,股,009805
20260707,VST US,維斯達能源公司,1.10,23457,股,009805
20260707,AGX US,阿根公司,1.03,5186,股,009805
20260707,ACM UN,艾奕康,1.01,49559,股,009805
20260707,DTE US,DTE能源,1.01,21824,股,009805
20260707,AEE US,阿莫林公司,1.00,29053,股,009805
20260707,TTEK UW,德照科技公司,0.93,100181,股,009805
20260707,PPL US,PPL公司,0.86,79116,股,009805
20260707,EVRG US,Evergy公司,0.84,31946,股,009805
