日期,標的代號,標的名稱,權重(%),持有數,單位,ETF
20260602,2330,台積電,9.97,11960000,股,00981A
20260602,2383,台光電,7.64,4486000,股,00981A
20260602,2454,聯發科,6.76,4263000,股,00981A
20260602,2327,國巨*,5.43,18313000,股,00981A
20260602,2308,台達電,5.43,6572000,股,00981A
20260602,2345,智邦,5.29,6231000,股,00981A
20260602,3017,奇鋐,4.91,5191000,股,00981A
20260602,6669,緯穎,4.67,2437000,股,00981A
20260602,3037,欣興,4.26,12466000,股,00981A
20260602,6223,旺矽,4.19,2169000,股,00981A
20260602,3711,日月光投控,3.71,17948000,股,00981A
20260602,3665,貿聯-KY,3.62,4703848,股,00981A
20260602,2303,聯電,3.55,71690000,股,00981A
20260602,2368,金像電,3.47,7769000,股,00981A
20260602,8046,南電,3.27,10828000,股,00981A
20260602,3653,健策,3.17,2267000,股,00981A
20260602,5274,信驊,2.67,422000,股,00981A
20260602,6274,台燿,2.45,4400000,股,00981A
20260602,6805,富世達,1.35,1761000,股,00981A
20260602,6515,穎崴,1.25,442000,股,00981A
20260602,6510,精測,1.05,930000,股,00981A
20260602,8210,勤誠,1.04,2167000,股,00981A
20260602,3533,嘉澤,0.78,852000,股,00981A
20260602,2317,鴻海,0.77,7307000,股,00981A
20260602,2382,廣達,0.76,5441000,股,00981A
20260602,2404,漢唐,0.69,1715000,股,00981A
20260602,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,0.62,1756441900,元,00981A
20260602,6147,頎邦,0.57,5775000,股,00981A
20260602,C_NTD,CASH,0.52,1470403901,元,00981A
20260602,4966,譜瑞-KY,0.48,1642000,股,00981A
20260602,6187,萬潤,0.47,1334000,股,00981A
20260602,5439,高技,0.46,3528000,股,00981A
20260602,3008,大立光,0.44,329000,股,00981A
20260602,8150,南茂,0.40,11635000,股,00981A
20260602,2449,京元電子,0.39,3645000,股,00981A
20260602,8996,高力,0.38,1034000,股,00981A
20260602,6278,台表科,0.28,3734000,股,00981A
20260602,3443,創意,0.27,167000,股,00981A
20260602,1590,亞德客-KY,0.24,530000,股,00981A
20260602,8358,金居,0.22,980000,股,00981A
20260602,M_NTD,MARGIN,0.18,500128241,元,00981A
20260602,6191,精成科,0.14,3988000,股,00981A
20260602,3376,新日興,0.13,1741000,股,00981A
20260602,6271,同欣電,0.06,686000,股,00981A
20260602,2002,中鋼,0.03,5163000,股,00981A
20260602,2313,華通,0.03,329000,股,00981A
20260602,1319,東陽,0.02,511000,股,00981A
20260602,1815,富喬,0.00,107000,股,00981A
20260602,2439,美律,0.00,18000,股,00981A
20260602,2357,華碩,0.00,1000,股,00981A
20260602,3264,欣銓,0.00,1000,股,00981A
