日期,標的代號,標的名稱,權重(%),持有數,單位,ETF
20260608,2330,台積電,10.03,11960000,股,00981A
20260608,2383,台光電,7.82,4486000,股,00981A
20260608,2454,聯發科,6.55,4405000,股,00981A
20260608,2345,智邦,5.60,6334000,股,00981A
20260608,2308,台達電,5.41,6572000,股,00981A
20260608,2327,國巨*,5.03,18313000,股,00981A
20260608,3017,奇鋐,4.87,5191000,股,00981A
20260608,6669,緯穎,4.80,2492000,股,00981A
20260608,6223,旺矽,4.37,2169000,股,00981A
20260608,3037,欣興,4.15,12466000,股,00981A
20260608,2368,金像電,3.95,7949000,股,00981A
20260608,3665,貿聯-KY,3.60,4703848,股,00981A
20260608,3711,日月光投控,3.54,17948000,股,00981A
20260608,8046,南電,3.29,10828000,股,00981A
20260608,2303,聯電,3.17,71690000,股,00981A
20260608,3653,健策,3.16,2267000,股,00981A
20260608,5274,信驊,2.70,422000,股,00981A
20260608,6274,台燿,2.47,4400000,股,00981A
20260608,6515,穎崴,1.35,442000,股,00981A
20260608,6805,富世達,1.22,1761000,股,00981A
20260608,6510,精測,1.21,930000,股,00981A
20260608,8210,勤誠,1.09,2167000,股,00981A
20260608,C_NTD,CASH,0.96,2640988082,元,00981A
20260608,2382,廣達,0.75,5441000,股,00981A
20260608,2317,鴻海,0.72,7307000,股,00981A
20260608,3533,嘉澤,0.71,852000,股,00981A
20260608,6187,萬潤,0.53,1334000,股,00981A
20260608,6147,頎邦,0.51,5775000,股,00981A
20260608,2404,漢唐,0.49,1200000,股,00981A
20260608,5439,高技,0.46,3528000,股,00981A
20260608,8996,高力,0.46,1034000,股,00981A
20260608,4966,譜瑞-KY,0.40,1642000,股,00981A
20260608,2449,京元電子,0.38,3645000,股,00981A
20260608,8150,南茂,0.37,11635000,股,00981A
20260608,6278,台表科,0.27,3734000,股,00981A
20260608,3443,創意,0.26,167000,股,00981A
20260608,1590,亞德客-KY,0.25,530000,股,00981A
20260608,8358,金居,0.21,980000,股,00981A
20260608,M_NTD,MARGIN,0.18,500128241,元,00981A
20260608,3376,新日興,0.15,1741000,股,00981A
20260608,6191,精成科,0.14,3988000,股,00981A
20260608,6271,同欣電,0.05,686000,股,00981A
20260608,2002,中鋼,0.04,5163000,股,00981A
20260608,2313,華通,0.03,329000,股,00981A
20260608,1319,東陽,0.02,511000,股,00981A
20260608,1815,富喬,0.00,107000,股,00981A
20260608,2439,美律,0.00,18000,股,00981A
20260608,5347,世界,0.00,1000,股,00981A
20260608,3661,世芯-KY,0.00,1000,股,00981A
20260608,3264,欣銓,0.00,1000,股,00981A
20260608,2481,強茂,0.00,5000,股,00981A
20260608,3008,大立光,0.00,1000,股,00981A
20260608,PFUR_NTD,PAYABLES FOR UNITS REDEEMED,0.00,0,元,00981A
20260608,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,-0.30,-810093015,元,00981A
20260608,2330,台積電,18.32,14200000,股,00403A
20260608,3017,奇鋐,4.69,3250000,股,00403A
20260608,2303,聯電,4.62,68000000,股,00403A
20260608,3037,欣興,4.59,8960000,股,00403A
20260608,2327,國巨*,3.70,8760000,股,00403A
20260608,3711,日月光投控,3.67,12101000,股,00403A
20260608,2383,台光電,3.62,1350000,股,00403A
20260608,2368,金像電,3.59,4700000,股,00403A
20260608,C_NTD,CASH,3.27,5809700025,元,00403A
20260608,2344,華邦電,3.12,36000000,股,00403A
20260608,2345,智邦,2.86,2100000,股,00403A
20260608,2308,台達電,2.85,2250000,股,00403A
20260608,6223,旺矽,2.42,780000,股,00403A
20260608,2454,聯發科,2.40,1050000,股,00403A
20260608,6669,緯穎,2.34,790000,股,00403A
20260608,3653,健策,1.78,830000,股,00403A
20260608,3533,嘉澤,1.60,1240000,股,00403A
20260608,4958,臻鼎-KY,1.58,5492000,股,00403A
20260608,2337,旺宏,1.32,16350000,股,00403A
20260608,3665,貿聯-KY,1.28,1090000,股,00403A
20260608,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,1.17,2089268291,元,00403A
20260608,2360,致茂,1.16,840000,股,00403A
20260608,6274,台燿,1.12,1300000,股,00403A
20260608,7769,鴻勁,1.10,279000,股,00403A
20260608,3443,創意,1.03,430000,股,00403A
20260608,3081,聯亞,1.01,720000,股,00403A
20260608,6442,光聖,0.92,830000,股,00403A
20260608,5347,世界,0.87,9911000,股,00403A
20260608,8996,高力,0.82,1200000,股,00403A
20260608,6515,穎崴,0.78,165000,股,00403A
20260608,6147,頎邦,0.76,5600000,股,00403A
20260608,3529,力旺,0.70,390000,股,00403A
20260608,6488,環球晶,0.65,1497000,股,00403A
20260608,6805,富世達,0.61,570000,股,00403A
20260608,8358,金居,0.56,1710000,股,00403A
20260608,3189,景碩,0.54,1380000,股,00403A
20260608,8210,勤誠,0.53,680000,股,00403A
20260608,8046,南電,0.50,1080000,股,00403A
20260608,2317,鴻海,0.48,3200000,股,00403A
20260608,5274,信驊,0.44,45000,股,00403A
20260608,8299,群聯,0.44,350000,股,00403A
20260608,3583,辛耘,0.41,900000,股,00403A
20260608,4979,華星光,0.36,1200000,股,00403A
20260608,4966,譜瑞-KY,0.34,900000,股,00403A
20260608,1303,南亞,0.29,5300000,股,00403A
20260608,3044,健鼎,0.27,1000000,股,00403A
20260608,6196,帆宣,0.24,870000,股,00403A
20260608,3105,穩懋,0.24,957000,股,00403A
20260608,2049,上銀,0.19,1010000,股,00403A
20260608,2455,全新,0.09,450000,股,00403A
20260608,2481,強茂,0.09,1100000,股,00403A
20260608,1560,中砂,0.03,78000,股,00403A
20260608,M_NTD,MARGIN,0.00,0,元,00403A
