日期,標的代號,標的名稱,權重(%),持有數,單位,ETF
20260609,2330,台積電,9.63,11960000,股,00981A
20260609,2383,台光電,7.94,4486000,股,00981A
20260609,2454,聯發科,7.27,4649000,股,00981A
20260609,2308,台達電,5.55,6572000,股,00981A
20260609,2345,智邦,5.48,6334000,股,00981A
20260609,2327,國巨*,5.29,18313000,股,00981A
20260609,3017,奇鋐,4.62,5191000,股,00981A
20260609,6669,緯穎,4.62,2492000,股,00981A
20260609,6223,旺矽,4.46,2169000,股,00981A
20260609,2368,金像電,4.34,8315000,股,00981A
20260609,3037,欣興,4.22,12466000,股,00981A
20260609,3711,日月光投控,3.57,17948000,股,00981A
20260609,3665,貿聯-KY,3.54,4703848,股,00981A
20260609,8046,南電,3.46,10828000,股,00981A
20260609,2303,聯電,3.28,73690000,股,00981A
20260609,3653,健策,3.12,2267000,股,00981A
20260609,5274,信驊,2.63,422000,股,00981A
20260609,6274,台燿,2.62,4643000,股,00981A
20260609,C_NTD,CASH,1.41,4042242359,元,00981A
20260609,6515,穎崴,1.33,442000,股,00981A
20260609,6805,富世達,1.20,1761000,股,00981A
20260609,8210,勤誠,1.20,2267000,股,00981A
20260609,6510,精測,1.10,930000,股,00981A
20260609,2317,鴻海,0.71,7307000,股,00981A
20260609,3533,嘉澤,0.70,852000,股,00981A
20260609,6187,萬潤,0.53,1334000,股,00981A
20260609,6147,頎邦,0.51,5775000,股,00981A
20260609,2404,漢唐,0.50,1200000,股,00981A
20260609,8996,高力,0.48,1034000,股,00981A
20260609,5439,高技,0.45,3528000,股,00981A
20260609,4966,譜瑞-KY,0.40,1642000,股,00981A
20260609,8150,南茂,0.39,11635000,股,00981A
20260609,2449,京元電子,0.37,3645000,股,00981A
20260609,6278,台表科,0.26,3734000,股,00981A
20260609,3443,創意,0.25,167000,股,00981A
20260609,1590,亞德客-KY,0.24,530000,股,00981A
20260609,8358,金居,0.21,980000,股,00981A
20260609,M_NTD,MARGIN,0.17,500128241,元,00981A
20260609,6191,精成科,0.14,3988000,股,00981A
20260609,3376,新日興,0.14,1741000,股,00981A
20260609,2382,廣達,0.06,422000,股,00981A
20260609,6271,同欣電,0.06,686000,股,00981A
20260609,2002,中鋼,0.03,5163000,股,00981A
20260609,2313,華通,0.03,329000,股,00981A
20260609,1319,東陽,0.02,511000,股,00981A
20260609,1815,富喬,0.00,107000,股,00981A
20260609,2439,美律,0.00,18000,股,00981A
20260609,3661,世芯-KY,0.00,1000,股,00981A
20260609,3264,欣銓,0.00,1000,股,00981A
20260609,2481,強茂,0.00,5000,股,00981A
20260609,3008,大立光,0.00,1000,股,00981A
20260609,5347,世界,0.00,1000,股,00981A
20260609,PFUR_NTD,PAYABLES FOR UNITS REDEEMED,-0.01,-31149152,元,00981A
20260609,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,-0.46,-1329352813,元,00981A
20260609,2330,台積電,17.92,14200000,股,00403A
20260609,2303,聯電,4.75,68000000,股,00403A
20260609,3037,欣興,4.75,8960000,股,00403A
20260609,3017,奇鋐,4.53,3250000,股,00403A
20260609,C_NTD,CASH,4.39,8014644469,元,00403A
20260609,2327,國巨*,3.96,8760000,股,00403A
20260609,2368,金像電,3.85,4700000,股,00403A
20260609,3711,日月光投控,3.77,12101000,股,00403A
20260609,2383,台光電,3.74,1350000,股,00403A
20260609,2308,台達電,3.21,2430000,股,00403A
20260609,2344,華邦電,3.08,36000000,股,00403A
20260609,2345,智邦,2.85,2100000,股,00403A
20260609,2454,聯發科,2.72,1110000,股,00403A
20260609,6223,旺矽,2.67,830000,股,00403A
20260609,6669,緯穎,2.29,790000,股,00403A
20260609,3653,健策,1.79,830000,股,00403A
20260609,4958,臻鼎-KY,1.64,5492000,股,00403A
20260609,3533,嘉澤,1.59,1240000,股,00403A
20260609,2337,旺宏,1.30,16350000,股,00403A
20260609,3665,貿聯-KY,1.29,1090000,股,00403A
20260609,6274,台燿,1.26,1420000,股,00403A
20260609,2360,致茂,1.10,840000,股,00403A
20260609,7769,鴻勁,1.06,279000,股,00403A
20260609,3443,創意,1.01,430000,股,00403A
20260609,3081,聯亞,0.98,720000,股,00403A
20260609,6442,光聖,0.95,830000,股,00403A
20260609,8996,高力,0.90,1234000,股,00403A
20260609,5347,世界,0.87,9911000,股,00403A
20260609,6515,穎崴,0.78,165000,股,00403A
20260609,6147,頎邦,0.77,5600000,股,00403A
20260609,3529,力旺,0.67,390000,股,00403A
20260609,6488,環球晶,0.66,1497000,股,00403A
20260609,6805,富世達,0.61,570000,股,00403A
20260609,8358,金居,0.57,1710000,股,00403A
