日期,標的代號,標的名稱,權重(%),持有數,單位,ETF
20260602,GEV US,奇異維諾瓦公司,12.31,47467,股,009805
20260602,VRT US,維諦技術控股公司,11.24,125690,股,009805
20260602,ETN US,伊頓公開有限公司,9.19,82307,股,009805
20260602,PWR US,廣達服務公司,7.18,38020,股,009805
20260602,HUBB US,安柏,5.26,40921,股,009805
20260602,BE UN,Bloom Energy Corp,4.55,56222,股,009805
20260602,NEE US,Nextera Energy Inc,3.48,152038,股,009805
20260602,NXT US,NEXTracker公司,3.06,75277,股,009805
20260602,SO US,南方公司,2.92,120586,股,009805
20260602,FSLR US,第一太陽能,2.83,34011,股,009805
20260602,DUK US,杜克能源公司,2.76,85131,股,009805
20260602,D US,道明尼能源公司,2.22,124653,股,009805
20260602,AEP US,美國電力公司,1.98,58383,股,009805
20260602,AGX US,阿根公司,1.81,10233,股,009805
20260602,POWL US,Powell工業公司,1.74,21745,股,009805
20260602,SWX US,西南天然氣控股公司,1.56,67672,股,009805
20260602,MTZ US,MasTec公司,1.52,15506,股,009805
20260602,ED US,聯合愛迪生,1.46,52653,股,009805
20260602,EXC US,Exelon Corp,1.33,110684,股,009805
20260602,ENS US,EnerSys,1.19,18671,股,009805
20260602,PEG US,大眾服務企業集團公司,1.14,54641,股,009805
20260602,GNRC US,基內瑞克控股公司,1.13,14866,股,009805
20260602,CEG US,星座能源公司,1.08,14807,股,009805
20260602,EIX US,愛迪生國際,1.06,56166,股,009805
20260602,WEC US,WEC能源集團公司,1.05,35602,股,009805
20260602,VICR US,懷克爾公司,1.04,11641,股,009805
20260602,ES US,Eversource能源,1.00,54756,股,009805
20260602,TTEK UW,德照科技公司,0.97,133660,股,009805
20260602,ETR US,安特吉公司,0.94,32556,股,009805
20260602,XEL US,Xcel 能源,0.90,43148,股,009805
20260602,ACM UN,艾奕康,0.84,43944,股,009805
20260602,FE US,第一能源公司,0.77,63223,股,009805
20260602,PPL US,PPL公司,0.75,80997,股,009805
20260602,VST US,維斯達能源公司,0.67,15920,股,009805
20260602,ENPH US,Enphase能源公司,0.63,32433,股,009805
20260602,202606ESM6,小型S＆P 500股價指數,0.61,6,口,009805
20260602,DTE US,DTE能源,0.58,15120,股,009805
20260602,AEE US,阿莫林公司,0.56,19685,股,009805
20260602,EVRG US,Evergy公司,0.54,24890,股,009805
20260602,PNW US,皮那可資本公司,0.46,17447,股,009805
20260602,CMS US,CMS能源,0.42,22100,股,009805
20260602,OGE UN,OGE Energy Corp,0.37,29884,股,009805
20260602,LNT US,聯合能源公司,0.36,18741,股,009805
20260602,PCG US,太平洋電力瓦斯公司,0.35,79897,股,009805
20260602,CNP US,Centerpoint能源,0.34,30860,股,009805
20260602,NRG US,NRG Energy Inc,0.32,9016,股,009805
20260602,AMSC US,美國超導公司,0.31,22401,股,009805
20260602,AES US,愛伊斯公司,0.30,77683,股,009805
20260602,ITRI US,英特隆公司,0.25,11067,股,009805
20260602,MEI US,邁梭電子公司,0.12,34594,股,009805
20260602,MVST US,Microvast Holdings Inc,0.02,51453,股,009805
20260602,C_NTD,,,134613960,元,009805
