出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150514","11504","7880","聖凰","半導體業","101697","74354","64344","36.774080748850096","58.05203282357329","352840","250848","40.65888506187014","本期當月營收較去年同期增加58.05%。主要為配合客戶建廠進度於台灣及海外設備驗收致營收增加。"
"1150514","11504","7881","科明","生技醫療業","53799","52334","76535","2.7993273971032218","-29.706670150911346","208089","213911","-2.7216926665762866","-"
"1150514","11504","7882","倍利創投","其他","47152","-166845","-49037","128.260960771974","196.15596386402103","-75250","19023","-495.573779109499","營業收入為投資標的之評價損益(含已實現及未實現)，投資標的的股數及公允價值變動情形，請參考本公司網站投資人專區/財務資訊。"
"1150514","11504","7883","饗賓","觀光餐旅","1002713","1035473","817164","-3.163771532430107","22.706457944794437","4588503","3661663","25.311996215927024","-"
"1150514","11504","7885","宏羚","其他電子業","125562","139058","123601","-9.705302823282372","1.5865567430684218","473294","453192","4.435647584246853","-"
"1150514","11504","7886","科建","半導體業","33611","35763","36665","-6.017392276934261","-8.32946952134188","134775","108447","24.27729674403165","-"
"1150514","11504","7887","宇川精材","半導體業","16824","21490","9239","-21.712424383434154","82.09762961359455","64410","33888","90.0672804532578","商品銷售出貨量較去年同期及累積增加"
"1150514","11504","7888","麗寶新藥","生技醫療業","0","0","0","","","0","0","","係屬新藥研發階段，尚無營收。"
"1150514","11504","7889","騰勢","食品工業","80636","80448","74522","0.23369132856006364","8.204288666434072","297819","254727","16.91693460057238","-"
"1150514","11504","7890","明曜科技","綠能環保","37528","55864","25699","-32.82256909637692","46.029028366862526","306533","68553","347.1474625472262","客戶排程需求，進而提升出貨量與營收"
"1150514","11504","7891","博研醫藥","生技醫療業","0","0","0","","","0","0","","無"
"1150514","11504","7892","元鈦科","電腦及週邊設備業","139332","192201","16353","-27.50714096180561","752.0271509814713","608598","31348","1841.4252902896517","主係業績成長。"
"1150514","11504","7893","睿信","電子零組件業","41586","35584","32013","16.86713129496403","29.903476712585512","148824","113612","30.99320494313981","-"
"1150514","11504","7895","元進莊","農業科技","251847","214980","179876","17.149037119732068","40.01145233382997","938610","730102","28.558749325436718","-"
"1150514","11504","7896","喬越","電子零組件業","382842","368592","385344","3.866063289490819","-0.6492899850523169","1364477","1179039","15.72789364898023","-"
"1150514","11504","7897","禾迅綠電","綠能環保","17201","18642","19749","-7.72985731144727","-12.901919084510608","68347","74814","-8.644104044697517","-"
"1150514","11504","7899","景美","半導體業","71063","70822","45417","0.34028974047612326","56.46784243785367","250492","150174","66.80117730099751","-"
"1150514","11504","7901","大大寬頻","通信網路業","78060","77767","74841","0.376766494785706","4.301118370946407","310814","297796","4.371448911335277","-"
"1150514","11504","7902","宇越生醫*","生技醫療業","0","0","0","","","0","0","","無"
"1150514","11504","7904","任開數位","數位雲端","24127","27794","20775","-13.193494998920631","16.134777376654633","97736","62554","56.242606388080695","因整體營收成長所致。"
"1150514","11504","7907","錸恩帕斯","其他","111152","165207","62176","-32.71955788798295","78.76994338651569","504401","428994","17.577635118439886","係因本月投入專案較去年同期增加所致。"
"1150514","11504","7909","鈺祥","半導體業","196295","175247","163634","12.010476641540226","19.959788308053337","677320","521548","29.86724136608711","-"
"1150514","11504","7911","阿波羅電力","綠能環保","221001","0","24400","","805.7418032786885","561529","111786","402.3249780831231","除了綠電交易持續增加外,也新增了強韌電網之表後儲能的工程收入"
"1150514","11504","7912","新聿科","電子零組件業","116604","0","98530","","18.343651679691465","473363","318854","48.45760128460048","客戶需求增加"
"1150514","11504","7915","廌家","通信網路業","104159","0","27165","","283.4308853303884","339435","70776","379.59053916581894","無"
"1150514","11504","7918","創鉅材料","半導體業","700362","0","0","","","2106827","0","","去年同期尚未正式營運，至本年度營收增加100%"
"1150514","11504","7919","禾蒼","光電業","12241","0","34101","","-64.10369197384242","101128","117369","-13.83755506138759","-"
"1150514","11504","8058","耐特","其他電子業","283255","289351","244777","-2.106783802371514","15.719614179436794","976471","857296","13.901266307086468","-"
"1150514","11504","8098","慶康科技","半導體業","67251","62027","53439","8.422138746029955","25.84629203390782","210254","222402","-5.4621810954937455","-"
"1150514","11504","8119","公信","電腦及週邊設備業","55931","101004","68691","-44.624965347907015","-18.57594153528119","263187","259958","1.2421237276790866","-"
"1150514","11504","8298","威睿","資訊服務業","13813","21120","6364","-34.597537878787875","117.049025769956","53667","22662","136.81493248610008","主係軟體及專案服務銷售較去年同期上升所致"
"1150514","11504","8329","台視","文化創意業","73485","89580","89283","-17.967180174146016","-17.694297906656363","327270","322618","1.441953021840071","-"
"1150514","11504","8345","超秦","農業科技","324421","320921","317653","1.0906110849710677","2.130626816053996","1271243","1295760","-1.8920942149780824","-"
"1150514","11504","8359","錢櫃","觀光餐旅","234130","240192","249608","-2.523814281907807","-6.200923047338226","1092429","1164758","-6.209787784243594","-"
"1150514","11504","8458","影一","文化創意業","1335","2062","4077","-35.257032007759456","-67.25533480500368","10749","14666","-26.70803218328106","本月增減變動達50%以上，係因經紀收入較同期減少所致。"
"1150514","11504","8999","台灣積層","其他","136287","133841","144496","1.8275416352238851","-5.681126121138301","523971","588688","-10.993429456690132","-"
"1150514","11504","9957","燁聯","鋼鐵工業","3032170","3264157","3413411","-7.107102997803108","-11.168915785412304","11266425","13527210","-16.712869837904492","-"
