股票名稱,持股(千股),比例,增減,ETF_Id
上海商銀,"4,824.00",0.63,+0.05%,00939
欣銓,"2,564.00",0.53,+0.02%,00939
聯強,"2,640.00",0.52,+0.01%,00939
健鼎,"1,000.00",0.51,-0.03%,00939
大聯大,"2,719.00",0.51,+0.05%,00939
致伸,"2,464.00",0.51,-0.04%,00939
群光,"1,145.00",0.49,-0.03%,00939
啟碁,"1,371.00",0.48,-0.04%,00939
中華,"2,366.00",0.47,+0.01%,00939
樺漢,592.00,0.44,-0.01%,00939
晶技,"1,667.00",0.41,-0.01%,00939
力成,"1,327.00",0.40,-0.04%,00939
至上,"2,834.00",0.40,-0.02%,00939
長榮鋼,"1,265.00",0.29,-0.01%,00939
長榮,"39,430.00",6.49,-0.14%,00940
長榮航,"134,909.00",4.14,-0.10%,00940
聯詠,"9,137.00",3.78,-0.01%,00940
可成,"21,334.00",3.69,+0.25%,00940
中信金,"114,285.00",3.58,0.00%,00940
華碩,"7,701.00",3.56,-0.08%,00940
華航,"186,549.00",3.13,-0.07%,00940
聯發科,"2,881.00",3.10,-0.13%,00940
聯電,"85,767.00",3.09,+0.14%,00940
群光,"24,929.00",3.06,-0.16%,00940
瑞昱,"6,895.00",2.88,+0.09%,00940
東元,"60,046.00",2.35,+0.08%,00940
大聯大,"43,121.00",2.32,+0.28%,00940
和碩,"35,712.00",2.30,-0.05%,00940
健鼎,"15,315.00",2.24,-0.09%,00940
遠東新,"85,549.00",2.24,+0.03%,00940
廣達,"11,415.00",2.17,+0.08%,00940
群聯,"6,028.00",2.15,-0.35%,00940
第一金,"103,726.00",2.10,-0.20%,00940
鈊象,"3,076.00",2.04,+0.23%,00940
環球晶,"8,296.00",2.04,-0.24%,00940
永豐金,"119,568.00",2.03,-0.09%,00940
東陽,"19,081.00",2.00,+0.05%,00940
寶成,"76,233.00",1.99,-0.06%,00940
力成,"22,432.00",1.94,-0.15%,00940
聯強,"32,028.00",1.81,-0.16%,00940
文曄,"19,276.00",1.79,+0.35%,00940
富邦金,"26,639.00",1.79,+0.03%,00940
中美晶,"20,096.00",1.77,-0.19%,00940
日月光投控,"14,907.00",1.61,-0.08%,00940
漢唐,"4,513.00",1.59,+0.02%,00940
義隆,"13,791.00",1.44,-0.02%,00940
啟碁,"13,840.00",1.39,-0.11%,00940
玉晶光,"4,277.00",1.28,0.00%,00940
潤泰全,"28,670.00",1.25,-0.04%,00940
瑞儀,"8,223.00",0.97,-0.16%,00940
矽格,"16,183.00",0.93,-0.05%,00940
樺漢,"4,268.00",0.91,0.00%,00940
美律,"9,770.00",0.88,-0.02%,00940
致伸,"14,146.00",0.84,-0.10%,00940
國產,"25,891.00",0.81,0.00%,00940
新日興,"5,194.00",0.77,-0.19%,00940
欣銓,"12,647.00",0.75,-0.01%,00940
天鈺,"3,829.00",0.67,+0.11%,00940
京鼎,"2,793.00",0.61,+0.03%,00940
億光,"9,991.00",0.61,-0.02%,00940
晶技,"7,655.00",0.54,0.00%,00940
華固,"5,428.00",0.45,-0.01%,00940
臺企銀,"36,352.00",0.41,-0.30%,00940
台表科,"4,674.00",0.38,+0.01%,00940
聖暉*,164.00,3.11,+0.49%,00944
長榮,311.00,3.03,-0.07%,00944
漢唐,143.00,2.98,+0.02%,00944
華碩,100.00,2.74,-0.03%,00944
華南金,"2,126.00",2.71,+0.04%,00944
中信金,"1,428.00",2.65,+0.10%,00944
材料-KY,65.00,2.58,+0.03%,00944
遠東新,"1,612.00",2.50,+0.10%,00944
彰銀,"2,886.00",2.48,+0.16%,00944
群益證,"2,028.00",2.48,+0.15%,00944
復盛應用,146.00,2.46,+0.16%,00944
亞泥,"1,139.00",2.42,+0.01%,00944
聯發科,38.00,2.42,+0.05%,00944
兆豐金,"1,330.00",2.37,-0.03%,00944
可成,230.00,2.36,+0.18%,00944
三陽工業,707.00,2.31,+0.06%,00944
台灣高鐵,"1,763.00",2.26,+0.13%,00944
聯詠,91.00,2.23,-0.02%,00944
元大金,"1,512.00",2.22,-0.06%,00944
裕民,899.00,2.22,-0.39%,00944
台灣大,409.00,2.19,+0.03%,00944
慧洋-KY,764.00,2.18,-0.25%,00944
頎邦,720.00,2.16,+0.05%,00944
億光,592.00,2.14,-0.05%,00944
統一,579.00,2.10,-0.01%,00944
遠傳,514.00,2.08,-0.06%,00944
台燿,322.00,2.07,-0.19%,00944
寶雅,91.00,2.06,+0.08%,00944
洋基工程,108.00,2.04,+0.13%,00944
順達,248.00,2.03,+0.12%,00944
國泰金,706.00,1.95,-0.01%,00944
晶技,464.00,1.94,0.00%,00944
崇越,165.00,1.91,-0.04%,00944
台肥,786.00,1.90,+0.09%,00944
大成,655.00,1.85,+0.14%,00944
瑞儀,259.00,1.81,-0.30%,00944
精誠,312.00,1.77,-0.02%,00944
仁寶,"1,363.00",1.76,-0.20%,00944
百和,592.00,1.63,-0.06%,00944
東和鋼鐵,529.00,1.61,-0.10%,00944
新產,219.00,1.10,0.00%,00944
統一證,928.00,1.03,+0.01%,00944
中鼎,793.00,1.03,-0.40%,00944
廣宇,496.00,0.88,-0.12%,00944
榮運,623.00,0.85,-0.04%,00944
卜蜂,176.00,0.83,+0.05%,00944
葡萄王,125.00,0.80,0.00%,00944
王道銀行,"1,785.00",0.80,+0.01%,00944
可寧衛,89.00,0.76,0.00%,00944
東洋,195.00,0.71,+0.07%,00944
聯發科,732.00,9.96,+0.13%,00946
聯詠,"1,887.00",9.87,-0.08%,00946
聯電,"19,716.00",8.98,+0.45%,00946
群聯,"1,732.00",7.81,-0.78%,00946
世界,"8,411.00",7.62,+0.10%,00946
環球晶,"1,518.00",4.72,+0.03%,00946
可成,"1,811.00",3.96,+0.29%,00946
群光,"2,462.00",3.82,-0.11%,00946
漢唐,849.00,3.78,+0.04%,00946
大聯大,"4,984.00",3.39,+0.39%,00946
中美晶,"2,820.00",3.14,+0.15%,00946
瑞儀,"1,763.00",2.63,-0.42%,00946
新普,688.00,2.42,-0.16%,00946
欣銓,"3,001.00",2.25,+0.10%,00946
力成,"1,637.00",1.79,-0.05%,00946
精成科,"2,596.00",1.58,-0.01%,00946
致伸,"2,065.00",1.55,-0.19%,00946
聯陽,"1,149.00",1.50,-0.02%,00946
至上,"2,207.00",1.13,-0.06%,00946
義隆,780.00,1.03,+0.02%,00946
瑞鼎,314.00,1.03,0.00%,00946
威健,"2,723.00",0.90,+0.01%,00946
矽創,406.00,0.87,+0.10%,00946
南茂,"2,712.00",0.72,-0.03%,00946
群電,634.00,0.68,-0.02%,00946
智易,282.00,0.67,+0.05%,00946
致新,287.00,0.64,+0.01%,00946
宜鼎,273.00,0.64,-0.02%,00946
中華電,475.00,0.62,+0.09%,00946
美律,518.00,0.59,0.00%,00946
台灣大,507.00,0.58,+0.06%,00946
億光,725.00,0.56,-0.04%,00946
亞翔,231.00,0.55,+0.03%,00946
遠傳,591.00,0.51,0.00%,00946
聯強,714.00,0.51,+0.01%,00946
健鼎,270.00,0.50,-0.01%,00946
凡甲,196.00,0.48,-0.01%,00946
信邦,211.00,0.47,-0.04%,00946
天鈺,212.00,0.47,+0.08%,00946
精誠,389.00,0.47,-0.01%,00946
信錦,576.00,0.46,-0.05%,00946
和碩,553.00,0.45,0.00%,00946
正文,"1,473.00",0.42,+0.01%,00946
威強電,499.00,0.42,-0.01%,00946
晶技,460.00,0.41,-0.01%,00946
超豐,724.00,0.40,0.00%,00946
台勝科,462.00,0.37,+0.01%,00946
達方,837.00,0.32,-0.01%,00946
日電貿,446.00,0.29,-0.01%,00946
耕興,142.00,0.24,-0.03%,00946
可成,135.00,2.55,+0.19%,00943
全科,711.00,2.38,+0.14%,00943
創見,267.00,2.33,+0.09%,00943
聯詠,51.00,2.33,-0.01%,00943
宜鼎,112.00,2.27,-0.07%,00943
聯電,576.00,2.27,+0.13%,00943
洋基工程,65.00,2.27,+0.16%,00943
矽創,122.00,2.26,+0.30%,00943
群光,167.00,2.24,-0.10%,00943
瑞昱,48.00,2.20,+0.09%,00943
聯發科,19.00,2.19,+0.03%,00943
頎邦,395.00,2.19,+0.05%,00943
久元,400.00,2.15,+0.08%,00943
世界,272.00,2.13,+0.02%,00943
台表科,238.00,2.12,+0.01%,00943
大聯大,358.00,2.11,+0.26%,00943
聯強,340.00,2.10,+0.07%,00943
致伸,322.00,2.09,-0.14%,00943
威健,724.00,2.07,+0.04%,00943
天鈺,106.00,2.03,+0.32%,00943
日電貿,357.00,2.01,-0.01%,00943
致新,104.00,2.01,+0.02%,00943
力成,210.00,1.99,-0.15%,00943
新普,64.00,1.96,-0.04%,00943
朋億*,132.00,1.96,-0.09%,00943
聯陽,173.00,1.95,-0.06%,00943
南電,224.00,1.93,+0.04%,00943
廣積,353.00,1.88,-0.07%,00943
順達,124.00,1.87,+0.10%,00943
瑞鼎,66.00,1.86,0.00%,00943
長華*,497.00,1.86,+0.13%,00943
晶技,240.00,1.85,+0.01%,00943
和碩,263.00,1.85,+0.02%,00943
松翰,603.00,1.83,-0.12%,00943
南茂,796.00,1.83,-0.10%,00943
新巨,393.00,1.82,-0.10%,00943
精元,395.00,1.81,-0.20%,00943
耕興,124.00,1.81,-0.19%,00943
達方,544.00,1.80,0.00%,00943
臺慶科,211.00,1.75,-0.11%,00943
至上,393.00,1.74,-0.04%,00943
金居,417.00,1.73,-0.10%,00943
富鼎,268.00,1.72,-0.08%,00943
瑞儀,132.00,1.70,-0.28%,00943
台郡,384.00,1.70,-0.23%,00943
華立,199.00,1.65,+0.01%,00943
由田,200.00,1.63,+0.01%,00943
佳世達,687.00,1.60,-0.07%,00943
敦泰,286.00,1.55,-0.04%,00943
昇佳電子,88.00,1.39,-0.05%,00943
聯發科,190.00,10.70,+0.24%,00947
聯詠,473.00,10.24,+0.03%,00947
瑞昱,431.00,9.42,+0.49%,00947
台達電,636.00,8.85,-0.22%,00947
世芯-KY,85.00,7.53,-1.70%,00947
力旺,69.00,7.38,+1.16%,00947
矽力*-KY,272.00,4.54,+0.47%,00947
祥碩,64.00,4.48,+0.04%,00947
信驊,31.00,3.88,+0.21%,00947
創意,80.00,3.42,+0.09%,00947
譜瑞-KY,95.00,2.13,0.00%,00947
群聯,108.00,2.02,-0.23%,00947
原相,204.00,1.82,+0.02%,00947
達發,80.00,1.68,-0.06%,00947
智原,206.00,1.55,-0.19%,00947
愛普*,141.00,1.40,-0.01%,00947
矽統,627.00,1.27,0.00%,00947
瑞鼎,92.00,1.25,+0.01%,00947
威盛,394.00,1.19,+0.02%,00947
聯陽,217.00,1.17,-0.02%,00947
義隆,192.00,1.05,+0.01%,00947
天鈺,96.00,0.88,+0.14%,00947
敦泰,301.00,0.78,-0.02%,00947
晶心科,65.00,0.77,-0.05%,00947
創惟,130.00,0.76,-0.03%,00947
致新,79.00,0.73,+0.02%,00947
矽創,80.00,0.71,+0.10%,00947
力智,90.00,0.69,+0.03%,00947
立積,121.00,0.69,-0.06%,00947
凌陽,632.00,0.56,-0.05%,00947
神盾,116.00,0.47,-0.01%,00947
盛群,259.00,0.44,-0.02%,00947
富鼎,117.00,0.36,-0.01%,00947
偉詮電,112.00,0.21,-0.01%,00947
華邦電,213.00,0.14,-0.01%,00947
旺宏,157.00,0.13,0.00%,00947
金麗科,20.00,0.13,+0.02%,00947
奕力-KY,60.00,0.12,-0.01%,00947
鈺太,13.00,0.12,-0.01%,00947
南亞科,73.00,0.11,0.00%,00947
茂達,18.00,0.11,-0.01%,00947
鈺創,92.00,0.11,+0.01%,00947
晶焱,32.00,0.10,0.00%,00947
晶豪科,47.00,0.10,-0.01%,00947
晶相光,38.00,0.09,-0.01%,00947
新唐,32.00,0.09,0.00%,00947
威鋒電子,23.00,0.09,0.00%,00947
安國,26.00,0.08,0.00%,00947
昇佳電子,11.00,0.08,-0.01%,00947
M31,4.00,0.08,0.00%,00947
聯電,"2,816.00",4.41,+0.36%,00952
光寶科,"1,248.00",4.15,+0.16%,00952
緯創,"1,152.00",4.05,+0.41%,00952
力旺,44.00,3.90,+0.49%,00952
台達電,337.00,3.89,-0.11%,00952
廣達,448.00,3.70,+0.29%,00952
和碩,"1,322.00",3.70,0.00%,00952
台積電,113.00,3.56,-0.13%,00952
緯穎,52.00,3.44,-0.02%,00952
仁寶,"3,482.00",3.30,-0.42%,00952
台光電,154.00,2.96,+0.11%,00952
啟碁,580.00,2.53,-0.18%,00952
創見,710.00,2.46,+0.21%,00952
祥碩,41.00,2.40,-0.12%,00952
貿聯-KY,114.00,2.13,+0.13%,00952
台燿,437.00,2.06,-0.22%,00952
達發,116.00,2.03,-0.13%,00952
信邦,251.00,1.92,-0.23%,00952
英業達,"1,335.00",1.88,+0.03%,00952
技嘉,236.00,1.87,-0.04%,00952
愛普*,223.00,1.84,-0.06%,00952
崇越,210.00,1.79,-0.03%,00952
神達,973.00,1.77,-0.01%,00952
僑威,656.00,1.65,-0.16%,00952
友輝,585.00,1.65,+0.04%,00952
威盛,641.00,1.61,-0.02%,00952
佳世達,"1,730.00",1.60,-0.10%,00952
帆宣,261.00,1.45,+0.10%,00952
艾訊,390.00,1.38,-0.10%,00952
宜鼎,164.00,1.32,+0.11%,00952
中磊,365.00,1.32,-0.10%,00952
廣宇,"1,013.00",1.32,-0.24%,00952
亞信,410.00,1.29,-0.04%,00952
騰輝電子-KY,529.00,1.24,+0.02%,00952
偉訓,544.00,1.23,-0.11%,00952
威剛,407.00,1.18,+0.18%,00952
力特,"1,038.00",1.14,+0.13%,00952
三福化,319.00,1.14,-0.02%,00952
宏捷科,393.00,1.03,-0.08%,00952
建準,329.00,0.98,0.00%,00952
明泰,"1,025.00",0.97,-0.04%,00952
是方,65.00,0.97,+0.08%,00952
新巨,484.00,0.89,-0.05%,00952
全漢,471.00,0.88,-0.05%,00952
晶豪科,489.00,0.87,-0.06%,00952
美琪瑪,460.00,0.84,-0.05%,00952
康普,528.00,0.82,-0.08%,00952
普安,958.00,0.82,+0.02%,00952
明基材,938.00,0.77,-0.03%,00952
中環,"2,700.00",0.74,-0.05%,00952
聯詠,50.00,5.00,-0.09%,00961
可成,114.00,4.77,+0.31%,00961
聯電,547.00,4.77,+0.20%,00961
新普,67.00,4.51,-0.16%,00961
上海商銀,435.00,3.94,+0.29%,00961
群光,125.00,3.71,-0.21%,00961
聯發科,14.00,3.64,+0.01%,00961
世界,210.00,3.64,-0.01%,00961
力成,173.00,3.62,-0.32%,00961
中租-KY,163.00,3.60,+0.07%,00961
華邦電,"1,179.00",3.58,-0.29%,00961
亞泥,409.00,3.55,-0.02%,00961
玉山金,625.00,3.41,+0.06%,00961
聚陽,62.00,3.39,-0.16%,00961
大聯大,243.00,3.16,+0.35%,00961
健鼎,88.00,3.11,-0.11%,00961
瑞儀,107.00,3.05,-0.55%,00961
長榮,75.00,2.99,-0.10%,00961
中華電,119.00,2.97,+0.12%,00961
光寶科,159.00,2.94,+0.24%,00961
長榮航,389.00,2.89,-0.06%,00961
宏碁,421.00,2.83,+0.05%,00961
聯強,197.00,2.69,+0.06%,00961
和碩,167.00,2.60,-0.02%,00961
正新,270.00,2.57,+0.04%,00961
鈊象,15.00,2.41,+0.25%,00961
遠東新,365.00,2.31,+0.07%,00961
統一,155.00,2.29,-0.04%,00961
南電,115.00,2.19,+0.02%,00961
環球晶,34.00,2.02,0.00%,00961
富邦金,"5,461.00",16.30,-0.23%,00938
中信金,"10,097.00",14.05,+0.58%,00938
國泰金,"5,286.00",10.95,-0.84%,00938
聯電,"6,673.00",10.68,+0.87%,00938
元大金,"6,884.00",7.58,-0.58%,00938
凱基金,"10,441.00",6.10,-0.21%,00938
永豐金,"7,969.00",6.01,+0.12%,00938
長榮航,"2,934.00",4.00,-0.15%,00938
中租-KY,955.00,3.87,-0.06%,00938
聯強,860.00,2.16,+0.08%,00938
寶成,"1,751.00",2.03,-0.05%,00938
華航,"2,335.00",1.74,-0.09%,00938
中美晶,371.00,1.45,+0.01%,00938
群益證,"1,363.00",1.25,+0.08%,00938
三陽工業,441.00,1.08,+0.05%,00938
京城銀,615.00,1.05,+0.03%,00938
大成,449.00,0.95,+0.05%,00938
復盛應用,74.00,0.94,-0.02%,00938
矽格,251.00,0.64,+0.03%,00938
東和鋼鐵,271.00,0.62,-0.11%,00938
創見,172.00,0.61,+0.08%,00938
億光,177.00,0.48,+0.03%,00938
欣銓,167.00,0.44,+0.07%,00938
矽創,56.00,0.42,+0.06%,00938
新產,109.00,0.41,+0.03%,00938
華立,113.00,0.38,+0.03%,00938
超豐,191.00,0.37,+0.03%,00938
統一證,421.00,0.35,+0.02%,00938
王道銀行,"1,012.00",0.34,+0.02%,00938
中鼎,298.00,0.29,-0.09%,00938
華碩,125.00,8.87,-0.12%,00962
緯創,490.00,6.09,+0.57%,00962
技嘉,172.00,4.81,-0.11%,00962
聯發科,28.00,4.63,+0.03%,00962
京元電子,422.00,4.48,+0.11%,00962
緯穎,19.00,4.44,+0.77%,00962
亞德客-KY,36.00,3.88,+0.35%,00962
鴻海,199.00,3.45,+0.02%,00962
遠傳,324.00,3.40,-0.12%,00962
微星,189.00,3.23,-0.39%,00962
英業達,621.00,3.09,-0.01%,00962
聖暉*,59.00,2.90,+0.44%,00962
譜瑞-KY,44.00,2.89,-0.05%,00962
神達,431.00,2.77,-0.04%,00962
光寶科,236.00,2.77,+0.24%,00962
義隆,148.00,2.37,-0.01%,00962
東元,378.00,2.27,+0.09%,00962
宏碁,438.00,1.87,+0.04%,00962
研華,45.00,1.86,-0.13%,00962
世界,165.00,1.82,+0.01%,00962
樺漢,54.00,1.77,-0.03%,00962
美律,127.00,1.76,-0.05%,00962
聯詠,27.00,1.71,-0.03%,00962
佳世達,499.00,1.63,-0.09%,00962
建準,137.00,1.44,+0.02%,00962
裕隆,291.00,1.40,-0.02%,00962
中光電,178.00,1.36,-0.17%,00962
中磊,105.00,1.34,-0.11%,00962
精誠,74.00,1.09,-0.02%,00962
零壹,71.00,1.08,+0.06%,00962
欣銓,115.00,1.05,+0.05%,00962
是方,18.00,0.95,+0.04%,00962
群電,72.00,0.94,-0.03%,00962
南茂,242.00,0.78,-0.05%,00962
華擎,35.00,0.75,-0.01%,00962
啟碁,47.00,0.72,-0.05%,00962
新唐,84.00,0.70,-0.07%,00962
華晶科,149.00,0.66,0.00%,00962
中保科,43.00,0.60,-0.02%,00962
眾達-KY,41.00,0.47,-0.02%,00962
超豐,70.00,0.47,-0.01%,00962
綠界科技*,66.00,0.46,+0.02%,00962
佳邦,54.00,0.45,-0.03%,00962
明泰,132.00,0.44,-0.02%,00962
普萊德,23.00,0.41,0.00%,00962
普安,126.00,0.38,-0.01%,00962
由田,31.00,0.35,0.00%,00962
同致,38.00,0.31,-0.01%,00962
智冠,16.00,0.20,0.00%,00962
緯軟,16.00,0.19,+0.01%,00962
台積電,582.00,29.77,+0.54%,009803
聯發科,108.00,8.22,-0.09%,009803
鴻海,942.00,7.51,-0.07%,009803
富邦金,"1,158.00",5.50,+0.05%,009803
國泰金,"1,004.00",3.31,-0.07%,009803
台達電,175.00,3.29,-0.19%,009803
智邦,79.00,2.64,+0.14%,009803
長榮航,"1,143.00",2.48,-0.07%,009803
廣達,184.00,2.47,+0.19%,009803
中信金,"1,034.00",2.29,+0.05%,009803
華碩,67.00,2.19,-0.05%,009803
長榮,181.00,2.11,-0.09%,009803
貿聯-KY,67.00,2.03,+0.15%,009803
兆豐金,907.00,1.93,-0.06%,009803
材料-KY,39.00,1.85,+0.01%,009803
致茂,102.00,1.68,+0.07%,009803
華航,"1,307.00",1.55,-0.07%,009803
川湖,15.00,1.48,+0.12%,009803
億豐,67.00,1.48,+0.03%,009803
漢唐,59.00,1.47,-0.01%,009803
京元電子,298.00,1.46,+0.01%,009803
台灣大,213.00,1.36,-0.01%,009803
寶成,656.00,1.21,-0.07%,009803
日月光投控,147.00,1.12,-0.04%,009803
穎崴,21.00,1.00,-0.10%,009803
保瑞,22.00,0.88,+0.07%,009803
陽明,183.00,0.70,-0.05%,009803
國產,312.00,0.69,-0.01%,009803
緯創,115.00,0.66,+0.05%,009803
大立光,5.00,0.64,-0.01%,009803
復盛應用,31.00,0.62,+0.03%,009803
崇越,45.00,0.62,-0.02%,009803
台光電,19.00,0.60,+0.03%,009803
嘉澤,5.00,0.35,-0.03%,009803
旭隼,2.00,0.17,0.00%,009803
緯穎,1.00,0.11,+0.02%,009803
祥碩,1.00,0.09,-0.01%,009803
瑞昱,1.00,0.03,0.00%,009803
奇鋐,1.00,0.03,+0.01%,009803
聯詠,1.00,0.03,0.00%,009803
國巨,1.00,0.03,0.00%,009803
玉晶光,1.00,0.02,0.00%,009803
文曄,2.00,0.01,0.00%,009803
健鼎,1.00,0.01,0.00%,009803
永豐金,8.00,0.01,0.00%,009803
技嘉,1.00,0.01,0.00%,009803
聯強,3.00,0.01,0.00%,009803
群光,1.00,0.01,0.00%,009803
瑞儀,1.00,0.01,0.00%,009803
和碩,2.00,0.01,0.00%,009803
聯發科,"1,638.00",16.34,+0.30%,009802
富邦金,"9,119.00",5.68,+0.20%,009802
中信金,"19,389.00",5.63,+0.24%,009802
聯電,"14,672.00",4.90,+0.28%,009802
台達電,"1,895.00",4.67,-0.14%,009802
華碩,"1,015.00",4.35,-0.01%,009802
長榮,"2,812.00",4.29,-0.08%,009802
國泰金,"9,393.00",4.06,+0.01%,009802
玉山金,"14,969.00",3.13,+0.10%,009802
元大金,"13,404.00",3.08,-0.08%,009802
凱基金,"24,526.00",2.99,+0.03%,009802
日月光投控,"2,697.00",2.70,-0.02%,009802
緯創,"3,534.00",2.65,+0.28%,009802
統一,"4,282.00",2.43,0.00%,009802
研華,952.00,2.37,-0.14%,009802
南亞,"10,394.00",2.35,+0.15%,009802
台塑化,"8,093.00",2.09,0.00%,009802
健鼎,"1,497.00",2.03,-0.04%,009802
東陽,"1,997.00",1.94,+0.13%,009802
宏全,"1,529.00",1.74,+0.16%,009802
文曄,"1,905.00",1.64,+0.33%,009802
樺漢,815.00,1.61,-0.01%,009802
材料-KY,243.00,1.51,+0.03%,009802
穩懋,"2,124.00",1.42,-0.05%,009802
國巨,410.00,1.39,0.00%,009802
寶成,"5,331.00",1.29,-0.04%,009802
群光,"1,125.00",1.28,-0.06%,009802
可成,736.00,1.18,+0.09%,009802
臺企銀,"9,852.00",1.03,+0.01%,009802
仁寶,"5,048.00",1.02,-0.11%,009802
家登,325.00,0.88,-0.02%,009802
台燿,856.00,0.86,-0.08%,009802
大成,"1,720.00",0.76,+0.06%,009802
遠東新,"2,843.00",0.69,+0.03%,009802
合庫金,"3,835.00",0.69,+0.04%,009802
美利達,707.00,0.69,-0.06%,009802
群益證,"2,247.00",0.43,+0.03%,009802
義隆,444.00,0.43,0.00%,009802
復盛應用,103.00,0.27,+0.02%,009802
亞泥,421.00,0.14,0.00%,009802
東元,165.00,0.06,0.00%,009802
中保科,71.00,0.06,0.00%,009802
南電,68.00,0.05,0.00%,009802
愛普*,28.00,0.05,0.00%,009802
潤泰新,206.00,0.05,0.00%,009802
美時,31.00,0.05,0.00%,009802
鴻準,115.00,0.05,0.00%,009802
崇越,28.00,0.05,-0.01%,009802
景碩,90.00,0.05,0.00%,009802
玉晶光,18.00,0.05,0.00%,009802
台積電,525.00,30.24,N/A,009804
聯發科,96.00,8.21,N/A,009804
鴻海,772.00,6.93,N/A,009804
台達電,140.00,2.96,N/A,009804
富邦金,525.00,2.81,N/A,009804
中信金,"1,059.00",2.64,N/A,009804
廣達,171.00,2.59,N/A,009804
國泰金,595.00,2.21,N/A,009804
聯電,760.00,2.18,N/A,009804
中華電,246.00,2.02,N/A,009804
兆豐金,760.00,1.82,N/A,009804
日月光投控,208.00,1.79,N/A,009804
玉山金,980.00,1.76,N/A,009804
華碩,45.00,1.67,N/A,009804
統一,310.00,1.51,N/A,009804
元大金,735.00,1.45,N/A,009804
聯詠,37.00,1.23,N/A,009804
智邦,32.00,1.21,N/A,009804
緯創,175.00,1.13,N/A,009804
第一金,682.00,1.10,N/A,009804
凱基金,"1,022.00",1.07,N/A,009804
永豐金,762.00,1.03,N/A,009804
瑞昱,31.00,1.02,N/A,009804
華南金,589.00,1.01,N/A,009804
合庫金,654.00,1.01,N/A,009804
中鋼,733.00,0.96,N/A,009804
長榮,70.00,0.92,N/A,009804
國巨,31.00,0.90,N/A,009804
大立光,6.00,0.88,N/A,009804
光寶科,138.00,0.84,N/A,009804
和泰車,21.00,0.83,N/A,009804
台泥,430.00,0.81,N/A,009804
台新金,764.00,0.81,N/A,009804
緯穎,7.00,0.79,N/A,009804
上海商銀,241.00,0.72,N/A,009804
中租-KY,96.00,0.70,N/A,009804
台灣大,96.00,0.69,N/A,009804
和碩,131.00,0.67,N/A,009804
世芯-KY,5.00,0.65,N/A,009804
南亞,335.00,0.65,N/A,009804
研華,29.00,0.62,N/A,009804
遠傳,114.00,0.62,N/A,009804
奇鋐,20.00,0.58,N/A,009804
統一超,34.00,0.56,N/A,009804
藥華藥,16.00,0.54,N/A,009804
台塑,241.00,0.52,N/A,009804
欣興,84.00,0.50,N/A,009804
陽明,109.00,0.47,N/A,009804
萬海,88.00,0.46,N/A,009804
台塑化,90.00,0.20,N/A,009804
台積電,58.00,3.82,N/A,00980A
鴻海,338.00,3.47,N/A,00980A
聯發科,34.00,3.33,N/A,00980A
富邦金,515.00,3.15,N/A,00980A
台達電,110.00,2.66,N/A,00980A
廣達,142.00,2.46,N/A,00980A
中信金,705.00,2.01,N/A,00980A
智邦,34.00,1.46,N/A,00980A
矽創,94.00,1.45,N/A,00980A
台虹,443.00,1.43,N/A,00980A
